Vehicle,Country,BR,WinRate,Games,Victories,Defeats,BattleType,UnitClass,UnitMoveType
it_semovente_m41_75_32,Italy,2.3,0.49737065309584394,19511,5864,5926,GRB,exp_tank_destroyer,tank
sw_a_34_comet,Sweden,5.3,0.46102353343281344,198399,55303,64654,GRB,exp_tank,tank
mig-21_s,Ussr,9.7,0.48430873621713316,371371,118768,126464,ARB,exp_fighter,air
do_217j_2,Germany,2.3,0.48646153846153845,5962,1581,1669,ARB,exp_fighter,air
ki-27_otsu_china,China,2.0,0.4849049367157964,37927,8850,9401,ARB,exp_fighter,air
uk_sp_17_pdr_valentine,Britain,2.7,0.4822040033654881,98986,24644,26463,GRB,exp_tank_destroyer,tank
uk_3_inch_gun_carrier,Britain,3.0,0.4848677212366606,109296,28261,30025,GRB,exp_tank_destroyer,tank
germ_flakpanzer_zerstorer_45,Germany,6.0,0.36221441160756507,1118661,176945,311564,GRB,exp_spaa,tank
hunter_f58_switzerland,Germany,10.0,0.5381847471789583,539988,142986,122696,ARB,exp_fighter,air
hurricane_mk4,Britain,2.0,0.5273021884700232,119025,27010,24213,ARB,exp_assault,air
firebrand_tf4,Britain,3.7,0.5483512786002692,58602,16297,13423,ARB,exp_assault,air
firefly_mk1,Britain,3.3,0.5599653300488117,40948,12275,9646,ARB,exp_assault,air
uk_bosvark,Britain,5.3,0.4307362427474864,269010,47810,63186,GRB,exp_spaa,wheeled_vehicle
il_2m_1943,Ussr,3.3,0.4976719862343534,131427,29501,29777,ARB,exp_assault,air
su-6_m71,Ussr,4.3,0.5032234500683762,265984,59245,58486,ARB,exp_assault,air
spitfire_mk5c,Britain,4.7,0.5839358125171363,128887,40465,28832,ARB,exp_fighter,air
br_20_dr,Italy,1.7,0.5280450598451067,13472,2250,2011,ARB,exp_bomber,air
re_2002_early,Italy,2.3,0.5283120480073857,46172,13734,12262,ARB,exp_fighter,air
p-47d_30_italy,Italy,5.0,0.5413530981622251,147023,42801,36262,ARB,exp_fighter,air
a6m3_mod22ko_zero,Japan,5.0,0.6134727459718889,7881,3579,2255,ARB,exp_fighter,air
jp_m44,Japan,4.0,0.5081355467142269,264775,74076,71704,GRB,exp_tank_destroyer,tank
d4y3,Japan,3.0,0.5528229255774166,23248,5170,4182,ARB,exp_bomber,air
p1y1_mod11,Japan,3.3,0.5404749744637385,22462,4233,3599,ARB,exp_bomber,air
er-2_ach30b_early,Ussr,4.3,0.47590556274256146,25489,5886,6482,ARB,exp_bomber,air
it_fiat_6614_firos,Italy,7.7,0.5082986953007735,115109,35219,34069,GRB,exp_tank,wheeled_vehicle
il_28,Ussr,8.0,0.4756992922825093,192815,39523,43561,ARB,exp_bomber,air
p-47d_30_china,China,5.0,0.5506402793946449,110248,28853,23546,ARB,exp_fighter,air
d_501,France,1.3,0.514378478664193,17559,4436,4188,ARB,exp_fighter,air
fr_saint_chamond,France,1.0,0.4851351351351351,18461,4308,4572,GRB,exp_tank,tank
intruder_mk_1,Britain,2.0,0.5602836879432624,2709,632,496,ARB,exp_bomber,air
beaufighter_mk6c,Britain,3.0,0.5446622167424854,43930,12811,10710,ARB,exp_assault,air
uk_ac4_thunderbolt,Britain,5.3,0.5194801260300533,55148,17147,15861,GRB,exp_tank,tank
fiat_g50_seria7as_italy,Italy,1.7,0.5214561234329798,9080,2163,1985,ARB,exp_fighter,air
it_semovente_m43_75_34,Italy,3.3,0.501493970760858,34665,9399,9343,GRB,exp_tank_destroyer,tank
mc200_serie7_italy,Italy,2.3,0.5250342935528121,5104,1531,1385,ARB,exp_fighter,air
us_destroyer_clemson_welborn_c_wood,Usa,3.3,0.4384881422924901,8205,1775,2273,NRB,exp_destroyer,ship
us_pt6,Usa,1.0,0.42374025655189346,43509,6904,9389,NRB,exp_torpedo_boat,fast_ship
re_2005_serie0,Italy,6.0,0.555222816399287,53166,15574,12476,ARB,exp_fighter,air
attaker_fb2,Britain,7.0,0.5683631849618727,14742,3205,2434,ARB,exp_fighter,air
lincoln_b2,Britain,6.0,0.5720804729971033,70099,14417,10784,ARB,exp_bomber,air
lancaster_mk3,Britain,5.0,0.5743144993768177,57644,11059,8197,ARB,exp_bomber,air
canberra_bmk2,Britain,8.3,0.5338376087115398,64704,14609,12757,ARB,exp_bomber,air
canberra_bimk6,Britain,8.3,0.5355460865664947,18401,4776,4142,ARB,exp_bomber,air
uk_vickers_mk_11,Britain,8.7,0.5586947372191526,192481,62390,49281,GRB,exp_tank,wheeled_vehicle
venom_fb4,Britain,8.7,0.5488821196620496,32696,9550,7849,ARB,exp_fighter,air
caudron_cr714,France,1.3,0.49372526305627956,45249,10229,10489,ARB,exp_fighter,air
p-47d_22_re_france,France,3.7,0.604038922953879,66381,18126,11882,ARB,exp_fighter,air
b_26c_france,France,4.3,0.5627152608178345,46017,8986,6983,ARB,exp_bomber,air
lancaster_mr7_france,France,5.0,0.5639849937473947,11201,2706,2092,ARB,exp_bomber,air
xp-50,Usa,4.0,0.4596370696736614,71462,18465,21708,ARB,exp_fighter,air
f-84g_france,France,7.7,0.5867063699890765,157445,39209,27620,ARB,exp_assault,air
meteor_fmk8_belgium,France,8.0,0.5583340632390296,36475,12749,10085,ARB,exp_fighter,air
us_m4_sherman_promo,Usa,3.7,0.5031784368660033,79357,26042,25713,GRB,exp_tank,tank
do_335b_2,Germany,5.7,0.5214357041709214,416866,92425,84826,ARB,exp_assault,air
uk_a_13_mk1_3rd_rtr,Britain,1.0,0.545711509583959,34177,12356,10286,GRB,exp_tank,tank
sw_strv_m39,Sweden,1.0,0.48563509008502825,41357,12965,13732,GRB,exp_tank,tank
sb2c_5_thailand,Japan,3.7,0.6289807081704722,168797,60023,35406,ARB,exp_bomber,air
jp_st_a2,Japan,6.3,0.4976472064497914,109000,31727,32027,GRB,exp_tank,tank
ussr_kv_122,Ussr,5.3,0.49344909482690824,120976,31373,32206,GRB,exp_heavy_tank,heavy_tank
os2u_1,Usa,1.0,0.42037861915367486,12591,755,1041,ARB,exp_bomber,air
lagg-3-11,Ussr,2.0,0.5095831848949056,32948,7152,6883,ARB,exp_fighter,air
wellington_mk1c_late,Britain,2.7,0.5364507696776067,7911,1847,1596,ARB,exp_bomber,air
lagg-3-66,Ussr,2.7,0.5088227056297264,23034,5450,5261,ARB,exp_fighter,air
ki-45_otsu,Japan,2.3,0.5495915985997666,12853,3768,3088,ARB,exp_assault,air
n1k1_kyuofu,Japan,2.3,0.4832720943724618,13913,2499,2672,ARB,exp_fighter,air
b-17e_late,Usa,5.0,0.4519209897981333,24851,6246,7575,ARB,exp_bomber,air
d_510,France,1.3,0.524179037336932,16622,4661,4231,ARB,exp_fighter,air
whirlwind_mk1,Britain,3.7,0.556784107946027,13195,2971,2365,ARB,exp_fighter,air
h6k4,Japan,1.7,0.5298083747338538,32654,1493,1325,ARB,exp_bomber,air
tempest_mkv,Britain,5.7,0.5563130865946521,66036,18849,15033,ARB,exp_fighter,air
pb4y-2,Usa,4.7,0.42861570247933883,56308,12447,16593,ARB,exp_bomber,air
j2m2,Japan,5.0,0.6021857923497268,73462,18183,12012,ARB,exp_fighter,air
ki-45_hei,Japan,2.3,0.5531324345757336,8183,2790,2254,ARB,exp_assault,air
ki-49_1,Japan,3.0,0.5402755078216204,8104,2314,1969,ARB,exp_bomber,air
f4f-4_martlet_mk4,Britain,2.7,0.586436170212766,1605,441,311,ARB,exp_fighter,air
h-75a-1_france,France,1.7,0.5085759872357399,21688,5100,4928,ARB,exp_fighter,air
ki-49_2a,Japan,3.0,0.5464540956569544,20845,994,825,ARB,exp_bomber,air
fw-190a-5_japan,Japan,4.3,0.6054841897233202,7369,2451,1597,ARB,exp_fighter,air
ki-49_2b,Japan,3.7,0.5970731707317073,28217,2448,1652,ARB,exp_bomber,air
b-17g,Usa,5.0,0.45802831163899493,101335,21711,25690,ARB,exp_bomber,air
spitfire_mk14e,Britain,5.7,0.5613390836500277,71559,26292,20546,ARB,exp_fighter,air
do_217e_4,Germany,4.7,0.44255514705882354,52276,2889,3639,ARB,exp_bomber,air
mb_152c1,France,2.3,0.5927240461401952,2604,668,459,ARB,exp_fighter,air
fw-190c,Germany,5.0,0.49894022891055534,11657,2354,2364,ARB,exp_fighter,air
ussr_bm_8_24,Ussr,1.3,0.4420103092783505,3921,686,866,GRB,exp_tank_destroyer,tank
ki_108,Japan,3.7,0.6057353976073188,20869,6886,4482,ARB,exp_fighter,air
b_24d,Usa,5.7,0.465704375069934,22842,4162,4775,ARB,exp_bomber,air
me-410b-2_u4,Germany,3.0,0.5135628369970966,54491,12382,11728,ARB,exp_assault,air
pbj_1j,Usa,3.7,0.4312026002166847,58258,13134,17325,ARB,exp_assault,air
firefly_mk5,Britain,3.7,0.5689574567554933,30650,8519,6454,ARB,exp_assault,air
i_180,Ussr,3.0,0.5711041725801873,7782,2012,1511,ARB,exp_fighter,air
gladiator_mk2_navy,Britain,1.0,0.5096660808435852,15348,2610,2511,ARB,exp_fighter,air
us_elco_77ft_pt20,Usa,1.7,0.44921705089169206,24190,4131,5065,NRB,exp_torpedo_boat,fast_ship
us_higgins_78ft_pt71,Usa,2.0,0.4864409949504395,12678,2601,2746,NRB,exp_torpedo_boat,fast_ship
ki_84_otsu,Japan,5.7,0.5993623016461516,22766,8083,5403,ARB,exp_fighter,air
j2m3,Japan,5.7,0.5859892320069311,83165,9469,6690,ARB,exp_fighter,air
b-57,Usa,8.3,0.4051503713624741,63157,13310,19542,ARB,exp_bomber,air
meteor_fmk3,Britain,7.3,0.5665165297771497,63409,19244,14725,ARB,exp_fighter,air
germ_infanterie_kampfpanzer_churchill,Germany,4.0,0.4531809217734278,66093,12409,14973,GRB,exp_heavy_tank,heavy_tank
germ_vsw_flak_41,Germany,5.7,0.52297152913079,81328,24963,22770,GRB,exp_tank_destroyer,tank
yak-9p,Ussr,5.0,0.5343454454952713,90423,10735,9355,ARB,exp_fighter,air
us_nasty_ptf,Usa,1.7,0.48267465817568833,22593,5154,5524,NRB,exp_gun_boat,fast_ship
us_elco_80ft_pt_boat_mod01,Usa,2.3,0.4812627509932353,19423,4482,4831,NRB,exp_torpedo_boat,fast_ship
ussr_bt_7a_f32,Ussr,4.0,0.55410479604028,48400,12986,10450,GRB,exp_tank,tank
j7w1,Japan,6.0,0.5536747763928954,91239,30518,24601,ARB,exp_fighter,air
p-59a,Usa,5.7,0.5551284644952458,28225,5488,4398,ARB,exp_fighter,air
uk_frigate_river,Britain,3.3,0.5133779264214047,1315,307,291,NRB,exp_torpedo_gun_boat,fast_ship
ki_67_1_ko,Japan,4.3,0.6234487263226649,5360,1909,1153,ARB,exp_bomber,air
i-153p,Ussr,2.7,0.5606295278541095,35816,11221,8794,ARB,exp_fighter,air
spitfire_f22,Britain,6.7,0.5442073544182856,75527,22214,18605,ARB,exp_fighter,air
f-89b,Usa,7.0,0.5507746933505487,82768,17063,13917,ARB,exp_fighter,air
g8n1,Japan,6.3,0.5407883642495784,21090,5131,4357,ARB,exp_bomber,air
md_450b_barougan,France,7.7,0.6068410789730256,61470,14938,9678,ARB,exp_fighter,air
ki-49_2b_late,Japan,3.7,0.6198262646908533,3984,1213,744,ARB,exp_bomber,air
la-5fn_luftwaffe,Germany,3.7,0.5547282204020849,8017,1490,1196,ARB,exp_fighter,air
il-10_1946,Ussr,5.0,0.522084869514928,90186,21666,19833,ARB,exp_assault,air
spitfire_mk5b_italy,Italy,3.7,0.550332383665717,39257,9272,7576,ARB,exp_fighter,air
j5n1,Japan,5.7,0.581151832460733,29308,10767,7760,ARB,exp_fighter,air
ki-83,Japan,6.0,0.5421534840716147,17676,6450,5447,ARB,exp_fighter,air
uk_ram_90mm_aa,Britain,5.3,0.567582281613462,30985,11468,8737,GRB,exp_tank_destroyer,tank
ussr_object_279,Ussr,9.0,0.5505230769230769,91476,35784,29216,GRB,exp_heavy_tank,heavy_tank
fr_hotchkiss_h35,France,1.0,0.4117369228952651,20595,3487,4982,GRB,exp_tank,tank
fr_amc_34,France,1.0,0.44234458259325043,29076,6226,7849,GRB,exp_tank,tank
it_semovente_m43_105_leoncello,Italy,3.0,0.5286569717707442,4909,1236,1102,GRB,exp_tank_destroyer,tank
br_20m_m1,Italy,1.7,0.5445765230312035,2770,733,613,ARB,exp_bomber,air
seafire_fr47,Britain,5.7,0.5721188006252664,11627,4026,3011,ARB,exp_fighter,air
ta-152c,Germany,6.3,0.4687126345157433,59875,11760,13330,ARB,exp_fighter,air
gladiator_j8a_iacobi,Sweden,1.0,0.5149299207800122,9591,2535,2388,ARB,exp_fighter,air
sw_strv_m39_td,Sweden,1.0,0.39215686274509803,178,40,62,GRB,exp_tank,tank
so_4050_vautour_2b,France,9.0,0.5010492332526231,12611,3104,3091,ARB,exp_bomber,air
f3d_1,Usa,7.0,0.5422223486572599,395899,95301,80459,ARB,exp_assault,air
potez_633,France,1.7,0.4884623967864316,44294,10944,11461,ARB,exp_bomber,air
f9f-2,Usa,8.0,0.5172680547542875,153367,39451,36817,ARB,exp_fighter,air
md_450b_ouragan,France,7.7,0.5911839890267473,137262,37928,26228,ARB,exp_fighter,air
spitfire_mk18e,Britain,5.7,0.5877236334881882,16706,5946,4171,ARB,exp_fighter,air
p-63c-5,Usa,4.0,0.4991127010506746,70740,17719,17782,ARB,exp_fighter,air
f-89d,Usa,7.0,0.5138888888888888,11728,1443,1365,ARB,exp_fighter,air
ro_57_quadriarma,Italy,2.7,0.5676677790137189,6428,1531,1166,ARB,exp_assault,air
sm_79_1936_italy,Italy,1.7,0.5002476473501734,13745,1010,1009,ARB,exp_bomber,air
xf5f,Usa,2.3,0.5257798960138648,9009,2427,2189,ARB,exp_fighter,air
re_2000_ga,Italy,2.3,0.5186781609195402,13260,1444,1340,ARB,exp_fighter,air
re_2001_serie1,Italy,3.0,0.5131639194139194,25729,4483,4253,ARB,exp_fighter,air
z_1007_bis_serie5,Italy,3.0,0.49371633752244165,13721,1100,1128,ARB,exp_bomber,air
p_108b_serie1,Italy,3.3,0.490473061760841,32669,2986,3102,ARB,exp_bomber,air
a_4b,Usa,8.7,0.46423590606978177,149713,36949,42642,ARB,exp_assault,air
tu-2_postwar,Ussr,5.3,0.553895221782529,45639,9378,7553,ARB,exp_bomber,air
p_108b_serie2,Italy,3.7,0.4685565330726621,22069,1438,1631,ARB,exp_bomber,air
ussr_is_6,Ussr,7.7,0.5115119977641438,253807,76869,73409,GRB,exp_heavy_tank,heavy_tank
fj_4b,Usa,8.7,0.462953091684435,21436,5211,6045,ARB,exp_assault,air
j8m1,Japan,8.3,0.5357661738312964,17497,6269,5432,ARB,exp_fighter,air
mc-205_serie3,Italy,4.7,0.5141722332551002,15890,5696,5382,ARB,exp_fighter,air
us_destroyer_farragut_1942,Usa,3.7,0.48133109306450106,36295,10313,11113,NRB,exp_destroyer,ship
us_destroyer_fletcher,Usa,4.7,0.47741627302160183,37649,8995,9846,NRB,exp_destroyer,ship
us_destroyer_mitscher,Usa,4.7,0.48005908419497784,34585,7150,7744,NRB,exp_destroyer,ship
f-86f-30_japan,Japan,8.3,0.5654399494881162,75194,25075,19271,ARB,exp_fighter,air
kitsuka,Japan,7.0,0.5585519517317243,114407,33512,26486,ARB,exp_fighter,air
f-86f-40_japan,Japan,9.0,0.5746621954827892,69326,23306,17250,ARB,exp_fighter,air
yak-23,Ussr,8.3,0.5311193546487664,31133,9020,7963,ARB,exp_fighter,air
tu_14t,Ussr,8.0,0.47774731069394644,91790,18120,19808,ARB,exp_bomber,air
r2y2_kai,Japan,8.0,0.574301525172088,32015,8510,6308,ARB,exp_fighter,air
us_destroyer_gearing,Usa,5.0,0.48719616291358425,33169,5993,6308,NRB,exp_destroyer,ship
us_cruiser_omaha_class_trenton,Usa,5.0,0.4849575883322146,34551,7947,8440,NRB,exp_cruiser,ship
fr_destroyer_aigle_class_milan,France,4.3,0.49940828402366866,4336,844,846,NRB,exp_destroyer,ship
fr_destroyer_aigle_class_vautour,France,4.3,0.4837837837837838,4631,1074,1146,NRB,exp_destroyer,ship
fr_destroyer_vauquelin_class_vauquelin,France,4.3,0.5027932960893855,4070,810,801,NRB,exp_destroyer,ship
us_cruiser_omaha_class_raleigh,Usa,5.0,0.4822381353552373,34178,6869,7375,NRB,exp_cruiser,ship
germ_battleship_baden,Germany,7.0,0.4753731343283582,7928,1274,1406,NRB,exp_cruiser,ship
us_cruiser_northampton_class,Usa,5.7,0.4618559132177809,18910,3917,4564,NRB,exp_cruiser,ship
fr_destroyer_marceau_class_marceau,France,4.3,0.5026343519494204,4575,954,944,NRB,exp_destroyer,ship
germ_destroyer_class1934a_1940,Germany,4.3,0.47141170517793896,25248,5590,6268,NRB,exp_destroyer,ship
f3h-2,Usa,9.0,0.435433058013124,354533,106702,138346,ARB,exp_fighter,air
la-15,Ussr,8.0,0.5014132278123233,38687,8870,8820,ARB,exp_fighter,air
it_leopard_bofors,Italy,6.0,0.47832924104063784,265911,69352,75636,GRB,exp_spaa,tank
germ_destroyer_class1936_z20,Germany,4.3,0.4830840455840456,25417,5426,5806,NRB,exp_destroyer,ship
ussr_su_76m_5st_kav_corps,Ussr,2.0,0.4714285714285714,1489,297,333,GRB,exp_tank_destroyer,tank
ussr_destroyer_pr45,Ussr,3.7,0.4627301958491669,13156,3166,3676,NRB,exp_destroyer,ship
ussr_destroyer_7_besposhchadny,Ussr,4.0,0.47034430761497864,15006,3743,4215,NRB,exp_destroyer,ship
ussr_destroyer_regele_ferdinand_class_letuchiy,Ussr,4.0,0.4641300039635355,10048,2342,2704,NRB,exp_destroyer,ship
er-2_ach30b_late,Ussr,4.3,0.5151098901098901,37681,1500,1412,ARB,exp_bomber,air
yak-9p_hungary,Italy,5.0,0.5231564961564013,36451,11025,10049,ARB,exp_fighter,air
ussr_destroyer_pr30bis_bezuprechnyi,Ussr,4.3,0.4905899098529179,16206,3102,3221,NRB,exp_destroyer,ship
ussr_destroyer_7y,Ussr,4.7,0.4715143645512092,14217,2905,3256,NRB,exp_destroyer,ship
uk_destroyer_g_grafton,Britain,3.7,0.4718915343915344,10571,2854,3194,NRB,exp_destroyer,ship
uk_70ft_mgb,Britain,1.7,0.46447559207346545,4205,961,1108,NRB,exp_gun_boat,fast_ship
uk_mtb_vosper_2series,Britain,1.7,0.47697841726618706,6219,1326,1454,NRB,exp_torpedo_boat,fast_ship
uk_hdml_ml1383,Britain,1.7,0.45087585681645087,2517,592,721,NRB,exp_gun_boat,fast_ship
germ_raketenjagdpanzer_2,Germany,8.0,0.3435496293925238,239031,34345,65626,GRB,exp_tank_destroyer,tank
ussr_2s1,Ussr,6.0,0.44778679648494024,694260,186908,230496,GRB,exp_tank_destroyer,tank
ussr_destroyer_kerch,Ussr,3.3,0.41237113402061853,1701,280,399,NRB,exp_destroyer,ship
do_17z_2,Germany,1.7,0.4909951360588931,23479,3735,3872,ARB,exp_bomber,air
saab_b3c,Sweden,1.3,0.5065557038549109,32354,6452,6285,ARB,exp_bomber,air
us_m1_abrams_kvt,Usa,10.7,0.47791077143614774,994187,364060,397714,GRB,exp_tank,tank
us_m1_abrams,Usa,10.7,0.47443083036041156,1023732,309726,343111,GRB,exp_tank,tank
uk_shir_2,Britain,10.0,0.5090600442511635,154873,53378,51478,GRB,exp_tank,tank
f-5ag_norway,Sweden,11.0,0.5493680066307501,107449,31815,26097,ARB,exp_fighter,air
us_m60a3_tts,Usa,9.0,0.47681855133310697,665110,185347,203369,GRB,exp_tank,tank
meteor_frmk9_iaf,Israel,8.0,0.5317708333333333,21289,6126,5394,ARB,exp_fighter,air
marut_mk1,Britain,9.0,0.5107335907335907,31993,9921,9504,ARB,exp_assault,air
us_m60_120s,Usa,10.3,0.4549208697406363,457294,115009,137802,GRB,exp_tank,tank
us_t86,Usa,6.0,0.5294053566148436,226982,68036,60478,GRB,exp_tank,tank
us_m1a1_hc_abrams,Usa,11.7,0.5193182226373074,546882,144573,133817,GRB,exp_tank,tank
ussr_t_34_85_zis_53_v80,Ussr,5.7,0.5275051120652744,365805,131823,118076,GRB,exp_tank,tank
us_t114,Usa,7.7,0.501306785308142,93153,25127,24996,GRB,exp_tank,tank
us_m18_hellcat_kit_3rank,Usa,6.0,0.5157200680954365,255904,100273,94160,GRB,exp_tank,tank
us_m4a3e8_76w_sherman_kit_3rank,Usa,5.7,0.48467284296327284,248945,71829,76372,GRB,exp_tank,tank
us_skink_aa_kit_3rank,Usa,5.3,0.40359441355457293,234638,36874,54490,GRB,exp_spaa,tank
sw_t_80u,Sweden,11.3,0.5140303126597494,223252,74410,70348,GRB,exp_tank,tank
p-36c_rb,Usa,1.7,0.484872454024125,11404,2452,2605,ARB,exp_fighter,air
bf-109g-2_finland,Sweden,4.3,0.5258474416500132,80689,27892,25150,ARB,exp_fighter,air
vampire_fb52_finland,Sweden,8.0,0.48613376835236544,37554,7748,8190,ARB,exp_fighter,air
sb2u-3,Usa,1.7,0.4710358026420203,51639,10091,11332,ARB,exp_bomber,air
f_16a_block_10,Usa,12.3,0.4562344617002532,277243,98913,117890,ARB,exp_fighter,air
saab_j21ra,Sweden,6.7,0.5157490735839069,26762,7794,7318,ARB,exp_fighter,air
saab_j21a_2,Sweden,4.3,0.5430026623451788,15028,4691,3948,ARB,exp_fighter,air
f-4j,Usa,12.0,0.4396996101211503,282726,100824,128478,ARB,exp_fighter,air
a6m2_zero_china,China,3.7,0.582710432239194,31231,8965,6420,ARB,exp_fighter,air
hunter_f50_sweden,Sweden,9.0,0.4667098941908102,42610,15835,18094,ARB,exp_fighter,air
saab_a32a,Sweden,9.0,0.5015020773410035,152015,39230,38995,ARB,exp_assault,air
us_lvt_a_1_trb,Usa,1.0,0.4802045842015533,10724,2535,2744,GRB,exp_tank,tank
f_20a,Usa,12.3,0.4746404502944987,709636,217981,241274,ARB,exp_fighter,air
av_8c,Usa,9.7,0.46088961507518517,161426,55569,65000,ARB,exp_assault,air
us_pt3,Usa,1.0,0.4415041782729805,4646,634,802,NRB,exp_torpedo_boat,fast_ship
f_15c_msip2,Usa,13.7,0.47001095883663946,290868,114513,129126,ARB,exp_fighter,air
su_33,Ussr,13.0,0.4787230570363101,1673485,630698,686761,ARB,exp_fighter,air
jp_type_75_mlrs,Japan,7.0,0.48756633024659246,22957,4686,4925,GRB,exp_tank_destroyer,tank
n1k2_jko,Japan,6.0,0.555455870808568,16666,4953,3964,ARB,exp_fighter,air
jp_type_74_c,Japan,8.3,0.5301174536536986,222469,78037,69170,GRB,exp_tank,tank
i-16_type5_1935_china,China,1.3,0.5327635327635327,8198,2244,1968,ARB,exp_fighter,air
jp_type_16_mcv_prot,Japan,9.3,0.5054787700414598,365635,114727,112240,GRB,exp_tank,wheeled_vehicle
jp_type_74_f,Japan,9.0,0.5082723819243635,158648,44822,43363,GRB,exp_tank,tank
mc-202_d,Italy,3.0,0.5834072759538598,6563,1315,939,ARB,exp_fighter,air
jp_type_93,Japan,9.3,0.4888180137203628,473501,89353,93441,GRB,exp_spaa,wheeled_vehicle
jp_destroyer_fubuki,Japan,4.3,0.45387686488758144,19526,4320,5198,NRB,exp_destroyer,ship
jp_destroyer_harukaze,Japan,4.0,0.46764737234836373,18386,4387,4994,NRB,exp_destroyer,ship
jp_destroyer_yugumo,Japan,4.7,0.45266594124047876,23657,4576,5533,NRB,exp_destroyer,ship
h8k2,Japan,3.7,0.5885308173018012,17012,4803,3358,ARB,exp_bomber,air
jp_destroyer_hatsuharu,Japan,4.3,0.45324130464203544,15704,3349,4040,NRB,exp_destroyer,ship
jp_destroyer_akizuki,Japan,5.0,0.48070204624854435,33516,5779,6243,NRB,exp_destroyer,ship
jp_type_60_atm,Japan,6.7,0.48936170212765956,43597,8648,9024,GRB,exp_tank_destroyer,tank
us_destroyer_porter_1944,Usa,5.0,0.5203836930455635,2154,434,400,NRB,exp_destroyer,ship
f1,Japan,10.0,0.573729021540088,60543,30391,22580,ARB,exp_fighter,air
jp_type_90,Japan,11.3,0.528855907024308,608164,191348,170467,GRB,exp_tank,tank
f-104j,Japan,10.3,0.5028608914319035,29909,13798,13641,ARB,exp_fighter,air
jp_cruiser_kako,Japan,5.0,0.4886339189673718,27808,6814,7131,NRB,exp_cruiser,ship
jp_type_81_tansam,Japan,11.7,0.501643189762289,427464,86396,85830,GRB,exp_spaa,wheeled_vehicle
f-4ej,Japan,11.0,0.5053114885000927,81718,35438,34693,ARB,exp_fighter,air
jp_type_90b,Japan,11.3,0.5353226989365604,410045,116786,101374,GRB,exp_tank,tank
jp_cruiser_isuzu,Japan,4.7,0.4590035307963907,13827,2340,2758,NRB,exp_cruiser,ship
jp_type_t1_1941,Japan,1.0,0.46083231334149327,10441,1506,1762,NRB,exp_torpedo_boat,fast_ship
me-262a-1a_early,Germany,7.0,0.44180985868771977,167779,33297,42068,ARB,exp_assault,air
nimrod_mk2,Britain,1.0,0.5049647950893663,11040,2797,2742,ARB,exp_fighter,air
f4u-6_au-1,Usa,5.7,0.614552936775159,53177,16427,10303,ARB,exp_assault,air
jp_type_87_rcv,Japan,9.0,0.5189079789691357,265758,70764,65607,GRB,exp_tank,wheeled_vehicle
jp_type_16,Japan,9.7,0.5182636907758572,247909,55590,51672,GRB,exp_tank,wheeled_vehicle
jp_type_89,Japan,9.0,0.5070189397057075,418588,110882,107812,GRB,exp_tank,tank
ah_1s_early,Japan,9.3,0.5205378834962427,41887,9213,8486,GRB,exp_helicopter,helicopter
uk_churchill_avre,Britain,2.7,0.5594584238089155,16188,4380,3449,GRB,exp_heavy_tank,heavy_tank
jp_type_10,Japan,12.0,0.5638674574721759,470346,204782,158392,GRB,exp_tank,tank
a6m2_zero,Japan,3.7,0.6120380412113122,60475,14673,9301,ARB,exp_fighter,air
jp_tkx_prot,Japan,12.0,0.5710993300946737,389726,169990,127664,GRB,exp_tank,tank
it_aubl_74_60_70m,Italy,8.0,0.5356918380174194,35079,11932,10342,GRB,exp_tank,wheeled_vehicle
jp_type_10_prototype,Japan,11.7,0.5406619351986417,380281,114955,97664,GRB,exp_tank,tank
jp_cruiser_kuma,Japan,5.0,0.47914718533757245,14870,2562,2785,NRB,exp_cruiser,ship
ussr_kv_7_u13,Ussr,4.3,0.5157228969326246,63898,17368,16309,GRB,exp_tank_destroyer,tank
it_c13_t90,Italy,7.0,0.5003858756847712,139291,39551,39490,GRB,exp_tank,tank
germ_amd_35_kwk39,Germany,2.7,0.4558891232193201,343711,103976,124097,GRB,exp_tank,wheeled_vehicle
germ_beutepanzer_mk_iv,Germany,1.0,0.4545735954186658,18174,2937,3524,GRB,exp_tank,tank
hp_12,Britain,1.0,0.5203176704169424,13913,3931,3624,ARB,exp_bomber,air
ussr_garford_putilov,Ussr,1.0,0.4346828046744574,13328,2083,2709,GRB,exp_tank,wheeled_vehicle
germ_garford_putilov,Germany,1.0,0.47145915090973955,14978,2643,2963,GRB,exp_tank,wheeled_vehicle
germ_a7v,Germany,1.0,0.5042961004626569,33397,6867,6750,GRB,exp_tank,tank
gladiator_mk2_tuck,Britain,1.0,0.49227974568574023,9648,2710,2795,ARB,exp_fighter,air
mig-21_bis_lazur,Germany,11.0,0.5033117527870388,689003,249395,246113,ARB,exp_fighter,air
bf-109g-6_erla_finland,Sweden,4.7,0.5364317330609465,49263,15755,13615,ARB,exp_fighter,air
er-2_m105r_lu2b,Ussr,3.7,0.49171772180621737,11181,2167,2240,ARB,exp_bomber,air
saab_105g,Sweden,8.3,0.4997262738044031,354413,102236,102348,ARB,exp_assault,air
saab_j32b,Sweden,9.3,0.49577457618490045,51217,19477,19809,ARB,exp_fighter,air
ussr_2s19_m1,Ussr,7.0,0.4732709415655457,575591,151406,168508,GRB,exp_tank_destroyer,tank
h-75a-4_france,France,2.3,0.5510779436152571,14366,3323,2707,ARB,exp_fighter,air
